,Botnet,SourceIp,SourcePort,SourceIpAsnNr,TargetIp,TargetPort,SourceIpRegion,SourceIpCity,SourceIpLatitude,SourceIpLongitude,Threat.Confidence,Threat_Classify,Host Address,Prediction
1091,B106-MULTI,183.171.172.172,60479,AS10030,204.95.99.109,77,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1092,B106-MULTI,1.9.99.167,4433,AS4788,204.95.99.109,88,6,Kuantan,3.8077,103.326,High,1,109,1.0
1093,B106-MULTI,113.210.0.92,25623,AS9534,204.95.99.109,7777,NA,,2.5,112.5,High,1,109,0.0
1094,B106-MULTI,118.101.202.103,59778,AS4788,204.95.99.109,7777,14,Kuala Lumpur,3.1667,101.7,High,1,109,0.0
1095,B106-MULTI,60.52.125.44,52485,AS4788,204.95.99.109,88,1,Johor Bahru,1.4655,103.7578,High,1,109,1.0
1096,B106-Jenxcus,180.72.147.96,61863,AS38322,204.95.99.86,84,7,Ipoh,4.5841,101.0829,High,1,86,1.0
1097,B106-MULTI,115.135.248.3,10504,AS4788,204.95.99.109,3031,7,Gerik,5.4167,101.1333,High,1,109,1.0
1098,B106-CB,175.137.199.197,59021,AS4788,204.95.99.31,288,12,Kajang,2.9927,101.7909,High,1,31,1.0
1099,B106-MULTI,203.106.154.88,2130,AS4788,204.95.99.109,88,7,Ipoh,4.5841,101.0829,High,1,109,1.0
1100,B106-MULTI,175.142.43.140,64030,AS4788,204.95.99.109,1998,NA,,2.5,112.5,High,1,109,1.0
1101,B106-MULTI,103.245.88.253,28467,AS38044,204.95.99.109,7777,5,Pantai,2.7867,101.9953,High,1,109,0.0
1102,B106-Jenxcus,210.186.54.226,8434,AS4788,204.95.99.86,83,3,Kota Bharu,6.1333,102.2386,High,1,86,1.0
1103,B106-MULTI,210.186.109.112,64003,AS4788,204.95.99.109,88,12,Puchong,3.0167,101.6167,High,1,109,1.0
1104,B106-MULTI,118.100.108.87,3301,AS4788,204.95.99.109,1888,12,Petaling Jaya,3.0833,101.65,High,1,109,1.0
1105,B106-MULTI,175.137.64.171,47104,AS4788,204.95.99.109,102,12,Petaling Jaya,3.0833,101.65,High,1,109,1.0
1106,B106-MULTI,219.92.67.145,42914,AS4788,204.95.99.109,88,12,Cheras,3.05,101.7667,High,1,109,1.0
1107,B106-Ceatrg,60.50.181.230,10448,AS4788,204.95.99.32,1111,11,Kuching,1.55,110.3333,Low,0,32,1.0
1108,B106-CB,175.141.47.113,58201,AS4788,204.95.99.31,1920,9,Penang,5.4112,100.3354,High,1,31,1.0
1109,B106-MULTI,101.109.247.70,19501,AS23969,204.95.99.109,1177,1,Johor Bahru,1.4655,103.7578,High,1,109,1.0
1110,B106-CB,210.186.53.239,4029,AS4788,204.95.99.31,288,6,Kuantan,3.8077,103.326,High,1,31,1.0
1111,B106-MULTI,113.210.139.191,16652,AS9534,204.95.99.109,1998,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1112,B106-MULTI,14.1.210.76,50375,AS45960,204.95.99.109,1177,12,Kajang,2.9927,101.7909,High,1,109,1.0
1113,B106-MULTI,180.74.166.162,59769,AS38322,204.95.99.109,8500,12,Kajang,2.9927,101.7909,High,1,109,0.0
1114,B106-CB,123.136.106.181,3537,AS38466,204.95.99.31,2010,12,Shah Alam,3.0833,101.5333,High,1,31,1.0
1115,B106-Rebhip,118.100.139.21,53816,AS4788,204.95.99.142,86,4,Ayer Keroh,2.2654,102.2801,Low,0,142,1.0
1116,B106-CB,113.210.161.191,46352,AS9534,204.95.99.31,105,12,Bandar,2.8667,101.4333,High,1,31,1.0
1117,B106-CB,1.9.102.66,4325,AS4788,204.95.99.31,288,4,Melaka,2.196,102.2405,High,1,31,1.0
1118,B106-MULTI,175.145.172.231,50572,AS4788,204.95.99.109,88,9,Penang,5.4112,100.3354,High,1,109,1.0
1119,B106-MULTI,218.111.67.69,50303,AS4788,204.95.99.109,7777,14,Kuala Lumpur,3.1667,101.7,High,1,109,0.0
1120,B106-CB,115.134.75.173,52366,AS4788,204.95.99.31,105,5,Seremban,2.7297,101.9381,High,1,31,1.0
1121,B106-Bladabindi,118.100.232.144,41203,AS4788,204.95.99.26,99,14,Kuala Lumpur,3.1667,101.7,High,1,26,1.0
1122,B106-MULTI,170.38.99.34,48163,AS2042,204.95.99.109,88,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1123,B106-MULTI,202.122.148.82,62865,AS9534,204.95.99.109,81,NA,,2.5,112.5,High,1,109,1.0
1124,B106-MULTI,175.143.255.200,50144,AS4788,204.95.99.109,88,12,Puchong,3.0167,101.6167,High,1,109,1.0
1125,B106-Jenxcus,180.74.68.246,62275,AS38322,204.95.99.86,1111,12,Shah Alam,3.0833,101.5333,High,1,86,1.0
1126,B106-MULTI,115.135.234.163,62286,AS4788,204.95.99.109,1890,2,Alor Setar,6.121,100.3601,High,1,109,1.0
1127,B106-Jenxcus,113.210.129.106,19437,AS9534,204.95.99.86,1176,14,Kuala Lumpur,3.1667,101.7,High,1,86,1.0
1128,B106-MULTI,123.136.106.185,10844,AS38466,204.95.99.109,88,12,Shah Alam,3.0833,101.5333,High,1,109,1.0
1129,B106-CB,113.23.139.129,49338,AS38182,204.95.99.31,288,7,Kampar,4.3,101.15,High,1,31,1.0
1130,B106-Jenxcus,118.101.207.215,8911,AS4788,204.95.99.86,2164,1,Skudai,1.5333,103.6667,High,1,86,1.0
1131,B106-MULTI,115.164.184.127,55730,AS4818,204.95.99.109,84,NA,,2.5,112.5,High,1,109,1.0
1132,B106-MULTI,183.171.173.224,8770,AS10030,204.95.99.109,1177,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1133,B106-MULTI,203.106.57.112,39362,AS24514,204.95.99.109,1888,4,Melaka,2.196,102.2405,High,1,109,1.0
1134,B106-Rebhip,175.142.142.129,51067,AS4788,204.95.99.142,86,12,Petaling Jaya,3.0833,101.65,Low,0,142,1.0
1135,B106-MULTI,1.9.96.46,9634,AS4788,204.95.99.109,88,13,Kuala Terengganu,5.3302,103.1408,High,1,109,1.0
1136,B106-CB,60.49.93.76,54892,AS4788,204.95.99.31,288,1,Johor Bahru,1.4655,103.7578,High,1,31,1.0
1137,B106-MULTI,118.101.203.47,61493,AS4788,204.95.99.109,1888,12,Puchong,3.0167,101.6167,High,1,109,1.0
1138,B106-CB,183.171.161.129,9601,AS10030,204.95.99.31,288,12,Ampang,3.15,101.7667,High,1,31,1.0
1139,B106-MULTI,123.136.106.223,2571,AS38466,204.95.99.109,7777,12,Shah Alam,3.0833,101.5333,High,1,109,0.0
1140,B106-MULTI,103.1.71.98,54598,AS45960,204.95.99.109,333,1,Johor Bahru,1.4655,103.7578,High,1,109,1.0
1141,B106-MULTI,1.9.98.15,1505,AS4788,204.95.99.109,81,6,Kuantan,3.8077,103.326,High,1,109,1.0
1142,B106-Jenxcus,118.101.196.184,4995,AS4788,204.95.99.86,1176,NA,,2.5,112.5,High,1,86,1.0
1143,B106-MULTI,115.132.90.242,56957,AS4788,204.95.99.109,1998,12,Puchong,3.0167,101.6167,High,1,109,1.0
1144,B106-CB,203.106.149.219,1863,AS4788,204.95.99.31,288,9,Penang,5.4112,100.3354,High,1,31,1.0
1145,B106-MULTI,115.134.13.67,54869,AS4788,204.95.99.109,95,5,Seremban,2.7297,101.9381,High,1,109,1.0
1146,B106-MULTI,210.186.55.235,6582,AS4788,204.95.99.109,1122,13,Kuala Terengganu,5.3302,103.1408,High,1,109,1.0
1147,B106-MULTI,210.186.54.235,3011,AS4788,204.95.99.109,1998,3,Kota Bharu,6.1333,102.2386,High,1,109,1.0
1148,B106-CB,58.139.248.9,10212,AS23736,204.95.99.31,288,13,Kemaman,4.2333,103.45,High,1,31,1.0
1149,B106-MULTI,120.139.142.31,63444,AS38322,204.95.99.109,1998,12,Petaling Jaya,3.0833,101.65,High,1,109,1.0
1150,B106-Jenxcus,1.9.70.180,48617,AS4788,204.95.99.86,9091,5,Pantai,2.7867,101.9953,High,1,86,0.0
1151,B106-MULTI,210.186.157.193,4195,AS4788,204.95.99.109,88,12,Petaling Jaya,3.0833,101.65,High,1,109,1.0
1152,B106-NetWiredRC,58.26.108.210,63218,AS4788,204.95.99.118,3360,12,Puchong,3.0167,101.6167,Low,0,118,0.0
1153,B106-MULTI,203.106.155.187,6676,AS4788,204.95.99.109,7777,7,Ipoh,4.5841,101.0829,High,1,109,0.0
1154,B106-MULTI,124.13.250.128,56038,AS4788,204.95.99.109,88,9,Perai,5.3814,100.3897,High,1,109,1.0
1155,B106-MULTI,175.136.21.23,55135,AS4788,204.95.99.109,333,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1156,B106-Jenxcus,122.129.126.98,30885,AS24514,204.95.99.86,991,2,Sungai Petani,5.647,100.4877,High,1,86,1.0
1157,B106-CB,119.40.118.18,9505,AS38868,204.95.99.31,1920,12,Selangor,3.35,101.25,High,1,31,1.0
1158,B106-CB,113.210.136.134,1521,AS9534,204.95.99.31,6915,12,Petaling Jaya,3.0833,101.65,High,1,31,1.0
1159,B106-Bladabindi,14.1.198.182,60398,AS45960,204.95.99.26,82,6,Kuantan,3.8077,103.326,High,1,26,1.0
1160,B106-CB,210.186.132.242,54732,AS4788,204.95.99.31,288,14,Kuala Lumpur,3.1512,101.7091,High,1,31,1.0
1161,B106-MULTI,175.145.227.88,51801,AS4788,204.95.99.109,333,16,Kota Kinabalu,5.9749,116.0724,High,1,109,1.0
1162,B106-CB,219.92.249.167,56161,AS4788,204.95.99.31,1920,1,Johor Bahru,1.4655,103.7578,High,1,31,1.0
1163,B106-Bladabindi,203.106.151.20,4776,AS4788,204.95.99.26,99,9,Penang,5.4112,100.3354,High,1,26,1.0
1164,B106-Poison,60.49.174.54,57435,AS4788,204.95.99.130,5552,9,Nibong Tebal,5.1659,100.4779,Low,0,130,0.0
1165,B106-MULTI,115.132.127.64,49855,AS4788,204.95.99.109,99,4,Jasin,2.3096,102.4281,High,1,109,1.0
1166,B106-MULTI,203.106.151.114,17940,AS4788,204.95.99.109,7777,9,Penang,5.4112,100.3354,High,1,109,0.0
1167,B106-MULTI,203.106.158.48,14147,AS4788,204.95.99.109,88,4,Melaka,2.196,102.2405,High,1,109,1.0
1168,B106-MULTI,210.186.249.4,55338,AS4788,204.95.99.109,333,12,Puchong,3.0167,101.6167,High,1,109,1.0
1169,B106-MULTI,118.101.201.189,57344,AS4788,204.95.99.109,300,12,Petaling Jaya,3.0833,101.65,High,1,109,1.0
1170,B106-MULTI,103.1.69.206,51572,AS45960,204.95.99.109,1177,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1171,B106-CB,175.142.47.238,10045,AS4788,204.95.99.31,288,1,Skudai,1.5333,103.6667,High,1,31,1.0
1172,B106-Jenxcus,210.186.54.248,3792,AS4788,204.95.99.86,83,3,Kota Bharu,6.1333,102.2386,High,1,86,1.0
1173,B106-MULTI,60.48.175.175,50863,AS4788,204.95.99.109,82,12,Klang,3.0333,101.45,High,1,109,1.0
1174,B106-MULTI,202.188.21.237,56678,AS4788,204.95.99.109,88,1,Johor Bahru,1.4655,103.7578,High,1,109,1.0
1175,B106-MULTI,1.9.46.162,17974,AS4788,204.95.99.109,1604,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1176,B106-MULTI,14.192.208.101,2351,AS9534,204.95.99.109,88,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1177,B106-MULTI,175.140.13.157,49939,AS4788,204.95.99.109,88,12,Shah Alam,3.0833,101.5333,High,1,109,1.0
1178,B106-MULTI,175.139.91.107,62536,AS4788,204.95.99.109,3005,12,Petaling Jaya,3.0833,101.65,High,1,109,1.0
1179,B106-Jenxcus,203.106.149.128,3478,AS4788,204.95.99.86,1604,9,Penang,5.4112,100.3354,High,1,86,1.0
1180,B106-MULTI,183.171.166.163,46588,AS10030,204.95.99.109,7777,12,Ampang,3.15,101.7667,High,1,109,0.0
1181,B106-CB,219.92.68.215,65449,AS4788,204.95.99.31,288,14,Kuala Lumpur,3.1667,101.7,High,1,31,1.0
1182,B106-CB,175.145.63.24,14948,AS4788,204.95.99.31,288,3,Kubang Kerian,6.0912,102.2794,High,1,31,1.0
1183,B106-Bladabindi,118.101.230.129,24588,AS4788,204.95.99.26,8080,NA,,2.5,112.5,High,1,26,1.0
1184,B106-MULTI,113.210.138.33,15944,AS9534,204.95.99.109,1998,12,Petaling Jaya,3.0833,101.65,High,1,109,1.0
1185,B106-MULTI,1.9.102.84,7830,AS4788,204.95.99.109,3031,4,Melaka,2.196,102.2405,High,1,109,1.0
1186,B106-MULTI,183.171.166.164,57537,AS10030,204.95.99.109,88,12,Ampang,3.15,101.7667,High,1,109,1.0
1187,B106-MULTI,119.110.110.100,42313,AS17971,204.95.99.109,86,NA,,2.5,112.5,High,1,109,1.0
1188,B106-CB,183.171.165.217,51528,AS10030,204.95.99.31,288,14,Kuala Lumpur,3.1667,101.7,High,1,31,1.0
1189,B106-MULTI,14.192.213.207,1804,AS9534,204.95.99.109,8899,14,Kuala Lumpur,3.1667,101.7,High,1,109,0.0
1190,B106-MULTI,183.171.240.114,50875,AS10030,204.95.99.109,333,16,Lahad Datu,5.0268,118.327,High,1,109,1.0
1191,B106-MULTI,203.106.152.42,2610,AS4788,204.95.99.109,333,7,Ipoh,4.5841,101.0829,High,1,109,1.0
1192,B106-MULTI,1.9.47.34,51494,AS4788,204.95.99.109,88,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1193,B106-Bladabindi,149.129.19.225,53765,AS9930,204.95.99.26,99,NA,,2.5,112.5,High,1,26,1.0
1194,B106-CB,115.135.242.250,54950,AS4788,204.95.99.31,288,3,Kota Bharu,6.1333,102.2386,High,1,31,1.0
1195,B106-MULTI,203.106.152.111,3596,AS4788,204.95.99.109,1998,7,Ipoh,4.5841,101.0829,High,1,109,1.0
1196,B106-Rebhip,103.251.200.74,34047,AS24068,204.95.99.142,86,12,Puchong,3.0167,101.6167,Low,0,142,1.0
1197,B106-Jenxcus,115.134.3.56,12687,AS4788,204.95.99.86,83,NA,,2.5,112.5,High,1,86,1.0
1198,B106-CB,1.9.96.95,1998,AS4788,204.95.99.31,288,3,Kota Bharu,6.1333,102.2386,High,1,31,1.0
1199,B106-Jenxcus,203.106.148.208,6171,AS4788,204.95.99.86,2164,9,Penang,5.4112,100.3354,High,1,86,1.0
1200,B106-MULTI,175.139.157.233,52863,AS4788,204.95.99.109,88,12,Petaling Jaya,3.0833,101.65,High,1,109,1.0
1201,B106-MULTI,120.139.141.106,53386,AS38322,204.95.99.109,82,12,Petaling Jaya,3.0833,101.65,High,1,109,1.0
1202,B106-MULTI,175.139.36.226,51351,AS4788,204.95.99.109,102,12,Petaling Jaya,3.0833,101.65,High,1,109,1.0
1203,B106-CB,115.133.24.181,26160,AS4788,204.95.99.31,105,4,Melaka,2.196,102.2405,High,1,31,1.0
1204,B106-Comrerop,60.53.117.111,50488,AS4788,204.95.99.40,5552,9,Penang,5.4112,100.3354,Low,0,40,1.0
1205,B106-MULTI,210.186.55.220,12403,AS4788,204.95.99.109,88,13,Kuala Terengganu,5.3302,103.1408,High,1,109,1.0
1206,B106-CB,113.210.135.119,47388,AS9534,204.95.99.31,288,12,Shah Alam,3.0833,101.5333,High,1,31,1.0
1207,B106-MULTI,175.136.230.114,18280,AS4788,204.95.99.109,3360,9,Bayan Lepas,5.2999,100.2605,High,1,109,0.0
1208,B106-MULTI,60.48.108.80,49172,AS4788,204.95.99.109,7777,12,Rawang,3.3213,101.5767,High,1,109,0.0
1209,B106-CB,175.140.89.53,37890,AS4788,204.95.99.31,333,14,Kuala Lumpur,3.1667,101.7,High,1,31,1.0
1210,B106-Jenxcus,175.140.131.198,13544,AS4788,204.95.99.86,991,14,Kuala Lumpur,3.1667,101.7,High,1,86,1.0
1211,B106-NetWiredRC,183.171.168.242,47236,AS10030,204.95.99.118,3360,12,Petaling Jaya,3.0833,101.65,Low,0,118,0.0
1212,B106-Bladabindi,124.13.21.115,60457,AS4788,204.95.99.26,1177,9,Penang,5.4112,100.3354,High,1,26,1.0
1213,B106-MULTI,203.106.159.229,1581,AS4788,204.95.99.109,7777,4,Melaka,2.196,102.2405,High,1,109,0.0
1214,B106-MULTI,210.186.55.122,7429,AS4788,204.95.99.109,95,3,Kota Bharu,6.1333,102.2386,High,1,109,1.0
1215,B106-MULTI,175.138.130.159,55297,AS4788,204.95.99.109,7777,1,Johor Bahru,1.4655,103.7578,High,1,109,0.0
1216,B106-Bladabindi,110.159.27.81,49317,AS4788,204.95.99.26,99,9,Penang,5.4112,100.3354,High,1,26,1.0
1217,B106-CB,175.144.62.95,62656,AS4788,204.95.99.31,288,9,Penang,5.4112,100.3354,High,1,31,1.0
1218,B106-CB,118.101.201.242,19633,AS4788,204.95.99.31,1921,12,Petaling Jaya,3.0833,101.65,High,1,31,1.0
1219,B106-MULTI,124.13.27.120,65105,AS4788,204.95.99.109,1888,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1220,B106-MULTI,60.53.217.162,62737,AS4788,204.95.99.109,7777,7,Ipoh,4.5841,101.0829,High,1,109,0.0
1221,B106-MULTI,115.134.95.69,4183,AS4788,204.95.99.109,7777,1,Johor Bahru,1.4655,103.7578,High,1,109,0.0
1222,B106-MULTI,218.111.9.87,10251,AS4788,204.95.99.109,1890,4,Melaka,2.196,102.2405,High,1,109,1.0
1223,B106-Jenxcus,210.186.246.218,53473,AS4788,204.95.99.86,83,12,Batu Caves,3.2333,101.6667,High,1,86,1.0
1224,B106-MULTI,1.9.97.171,6094,AS4788,204.95.99.109,1890,3,Kota Bharu,6.1333,102.2386,High,1,109,1.0
1225,B106-MULTI,175.143.68.58,54674,AS4788,204.95.99.109,88,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1226,B106-Bladabindi,113.210.161.191,58105,AS9534,204.95.99.26,5555,12,Bandar,2.8667,101.4333,High,1,26,1.0
1227,B106-CB,219.92.201.182,5144,AS4788,204.95.99.31,288,12,Puchong,3.0167,101.6167,High,1,31,1.0
1228,B106-MULTI,115.134.213.59,58500,AS4788,204.95.99.109,88,17,Putrajaya,2.9431,101.6994,High,1,109,1.0
1229,B106-CB,1.9.96.110,3755,AS4788,204.95.99.31,288,3,Kota Bharu,6.1333,102.2386,High,1,31,1.0
1230,B106-MULTI,124.13.188.108,43201,AS4788,204.95.99.109,258,12,Petaling Jaya,3.0833,101.65,High,1,109,1.0
1231,B106-MULTI,120.140.159.156,55784,AS38322,204.95.99.109,88,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1232,B106-Jenxcus,60.50.65.72,27476,AS4788,204.95.99.86,1644,6,Jerantut,3.936,102.3626,High,1,86,1.0
1233,B106-MULTI,1.9.96.87,8301,AS4788,204.95.99.109,95,3,Kota Bharu,6.1333,102.2386,High,1,109,1.0
1234,B106-Bladabindi,14.192.211.181,5808,AS9534,204.95.99.26,81,14,Kuala Lumpur,3.1667,101.7,High,1,26,1.0
1235,B106-MULTI,118.100.232.108,24632,AS4788,204.95.99.109,88,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1236,B106-CB,115.134.148.131,54237,AS4788,204.95.99.31,288,1,Pontian,1.4866,103.3896,High,1,31,1.0
1237,B106-Jenxcus,60.50.70.110,22328,AS4788,204.95.99.86,3333,6,Mentakab,3.4854,102.3484,High,1,86,1.0
1238,B106-CB,183.171.171.130,20360,AS10030,204.95.99.31,1920,12,Petaling Jaya,3.0833,101.65,High,1,31,1.0
1239,B106-Bladabindi,60.53.222.66,61158,AS4788,204.95.99.26,99,12,Cheras,3.05,101.7667,High,1,26,1.0
1240,B106-Bladabindi,14.1.198.129,50221,AS45960,204.95.99.26,1177,6,Kuantan,3.8077,103.326,High,1,26,1.0
1241,B106-MULTI,175.136.240.182,59434,AS4788,204.95.99.109,1888,12,Petaling Jaya,3.0833,101.65,High,1,109,1.0
1242,B106-MULTI,175.145.185.229,62034,AS4788,204.95.99.109,88,9,Penang,5.4112,100.3354,High,1,109,1.0
1243,B106-CB,103.1.71.218,50769,AS45960,204.95.99.31,288,1,Johor Bahru,1.4655,103.7578,High,1,31,1.0
1244,B106-Jenxcus,115.133.102.48,57088,AS4788,204.95.99.86,2164,13,Kuala Terengganu,5.3302,103.1408,High,1,86,1.0
1245,B106-Jenxcus,60.48.167.7,64690,AS4788,204.95.99.86,84,12,Shah Alam,3.0833,101.5333,High,1,86,1.0
1246,B106-MULTI,113.23.139.50,56239,AS38182,204.95.99.109,88,7,Ipoh,4.5841,101.0829,High,1,109,1.0
1247,B106-MULTI,175.138.165.251,3301,AS4788,204.95.99.109,88,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1248,B106-MULTI,115.164.179.89,11858,AS4818,204.95.99.109,333,NA,,2.5,112.5,High,1,109,1.0
1249,B106-CB,118.101.202.74,64257,AS4788,204.95.99.31,1920,14,Kuala Lumpur,3.1667,101.7,High,1,31,1.0
1250,B106-CB,124.13.160.144,56111,AS4788,204.95.99.31,105,7,Ipoh,4.5841,101.0829,High,1,31,1.0
1251,B106-MULTI,14.192.214.246,3730,AS9534,204.95.99.109,258,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1252,B106-Jenxcus,118.101.201.139,57729,AS4788,204.95.99.86,4442,12,Petaling Jaya,3.0833,101.65,High,1,86,1.0
1253,B106-MULTI,118.101.202.110,12418,AS4788,204.95.99.109,1122,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1254,B106-MULTI,115.164.211.66,7542,AS4818,204.95.99.109,1998,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1255,B106-Jenxcus,183.171.166.42,61778,AS10030,204.95.99.86,2164,12,Ampang,3.15,101.7667,High,1,86,1.0
1256,B106-MULTI,118.101.201.189,57345,AS4788,204.95.99.109,88,12,Petaling Jaya,3.0833,101.65,High,1,109,1.0
1257,B106-MULTI,175.141.46.213,3986,AS4788,204.95.99.109,88,9,Penang,5.4112,100.3354,High,1,109,1.0
1258,B106-CB,175.142.25.180,49733,AS4788,204.95.99.31,2010,3,Kota Bharu,6.1333,102.2386,High,1,31,1.0
1259,B106-MULTI,175.139.237.147,49965,AS4788,204.95.99.109,88,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1260,B106-Bladabindi,203.106.158.194,3097,AS4788,204.95.99.26,2004,4,Melaka,2.196,102.2405,High,1,26,1.0
1261,B106-MULTI,1.9.99.212,8750,AS4788,204.95.99.109,88,6,Kuantan,3.8077,103.326,High,1,109,1.0
1262,B106-Jenxcus,1.9.98.222,4387,AS4788,204.95.99.86,991,6,Kuantan,3.8077,103.326,High,1,86,1.0
1263,B106-MULTI,175.136.88.138,53698,AS4788,204.95.99.109,88,17,Putrajaya,2.9431,101.6994,High,1,109,1.0
1264,B106-MULTI,113.210.160.191,9149,AS9534,204.95.99.109,81,7,Kota Bharu,4.3988,101.0787,High,1,109,1.0
1265,B106-CB,180.74.85.135,52674,AS38322,204.95.99.31,1259,12,Puchong,3.0167,101.6167,High,1,31,1.0
1266,B106-Jenxcus,123.136.107.6,3796,AS38466,204.95.99.86,991,14,Kuala Lumpur,3.1667,101.7,High,1,86,1.0
1267,B106-MULTI,103.244.49.57,47299,AS132514,204.95.99.109,333,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1268,B106-Jenxcus,60.50.222.219,29867,AS4788,204.95.99.86,991,9,Penang,5.4112,100.3354,High,1,86,1.0
1269,B106-CB,210.186.24.61,60423,AS4788,204.95.99.31,83,NA,,2.5,112.5,High,1,31,1.0
1270,B106-CB,175.144.156.48,50384,AS4788,204.95.99.31,1930,9,Penang,5.4112,100.3354,High,1,31,1.0
1271,B106-CB,175.139.122.163,54857,AS4788,204.95.99.31,1920,14,Kuala Lumpur,3.1667,101.7,High,1,31,1.0
1272,B106-CB,103.1.69.203,50250,AS45960,204.95.99.31,4444,14,Kuala Lumpur,3.1667,101.7,High,1,31,1.0
1273,B106-MULTI,203.106.82.167,62901,AS4788,204.95.99.109,88,9,Penang,5.4112,100.3354,High,1,109,1.0
1274,B106-CB,183.171.173.116,9729,AS10030,204.95.99.31,288,14,Kuala Lumpur,3.1667,101.7,High,1,31,1.0
1275,B106-MULTI,1.9.96.253,11996,AS4788,204.95.99.109,1998,13,Kuala Terengganu,5.3302,103.1408,High,1,109,1.0
1276,B106-MULTI,175.139.244.78,51126,AS4788,204.95.99.109,8090,12,Petaling Jaya,3.0833,101.65,High,1,109,0.0
1277,B106-MULTI,210.19.254.167,62454,AS9930,204.95.99.109,88,9,Penang,5.4112,100.3354,High,1,109,1.0
1278,B106-Jenxcus,118.100.125.86,49888,AS4788,204.95.99.86,1644,7,Tronoh,4.4238,100.9891,High,1,86,1.0
1279,B106-MULTI,175.137.207.6,58824,AS4788,204.95.99.109,2233,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1280,B106-MULTI,1.9.99.226,7386,AS4788,204.95.99.109,1998,6,Kuantan,3.8077,103.326,High,1,109,1.0
1281,B106-Jenxcus,122.0.19.70,50687,AS23678,204.95.99.86,4523,12,Selangor,3.35,101.25,High,1,86,1.0
1282,B106-MULTI,119.110.110.100,33632,AS17971,204.95.99.109,333,NA,,2.5,112.5,High,1,109,1.0
1283,B106-CB,175.144.36.2,57368,AS4788,204.95.99.31,105,12,Klang,3.0333,101.45,High,1,31,1.0
1284,B106-MULTI,203.106.153.159,8987,AS4788,204.95.99.109,86,7,Bagan Serai,5.0108,100.541,High,1,109,1.0
1285,B106-Jenxcus,183.171.174.136,62099,AS10030,204.95.99.86,2164,14,Kuala Lumpur,3.1667,101.7,High,1,86,1.0
1286,B106-MULTI,60.49.34.223,51040,AS4788,204.95.99.109,1888,12,Puchong,3.0167,101.6167,High,1,109,1.0
1287,B106-CB,1.9.101.79,2772,AS4788,204.95.99.31,288,1,Johor Bahru,1.4655,103.7578,High,1,31,1.0
1288,B106-MULTI,1.9.102.71,8056,AS4788,204.95.99.109,1182,4,Melaka,2.196,102.2405,High,1,109,1.0
1289,B106-MULTI,203.106.159.1,18272,AS4788,204.95.99.109,88,5,Seremban,2.7297,101.9381,High,1,109,1.0
1290,B106-CB,60.54.59.181,27234,AS4788,204.95.99.31,288,1,Johor Bahru,1.4655,103.7578,High,1,31,1.0
1291,B106-MULTI,103.26.251.47,51256,AS132882,204.95.99.109,88,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1292,B106-CB,202.188.21.151,18387,AS4788,204.95.99.31,288,1,Johor Bahru,1.4655,103.7578,High,1,31,1.0
1293,B106-Bladabindi,42.152.121.93,57878,AS38322,204.95.99.26,7032,12,Petaling Jaya,3.0833,101.65,High,1,26,1.0
1294,B106-Bladabindi,115.132.66.58,56088,AS4788,204.95.99.26,99,14,Kuala Lumpur,3.1667,101.7,High,1,26,1.0
1295,B106-CB,210.186.54.233,3791,AS4788,204.95.99.31,83,3,Kota Bharu,6.1333,102.2386,High,1,31,1.0
1296,B106-MULTI,175.138.147.243,61198,AS4788,204.95.99.109,333,NA,,2.5,112.5,High,1,109,1.0
1297,B106-MULTI,113.210.134.69,64321,AS9534,204.95.99.109,88,12,Rawang,3.3213,101.5767,High,1,109,1.0
1298,B106-CB,115.133.67.174,62384,AS4788,204.95.99.31,2288,NA,,2.5,112.5,High,1,31,1.0
1299,B106-Jenxcus,183.171.165.115,14861,AS10030,204.95.99.86,991,14,Kuala Lumpur,3.1667,101.7,High,1,86,1.0
1300,B106-Bladabindi,210.186.54.79,5750,AS4788,204.95.99.26,1122,3,Kota Bharu,6.1333,102.2386,High,1,26,1.0
1301,B106-MULTI,121.121.59.239,1319,AS9534,204.95.99.109,3360,14,Kuala Lumpur,3.1667,101.7,High,1,109,0.0
